COUNTRY,PSRAID,MUSLIM,Q34A
India,118017,Not Muslim,Some confidence
India,118018,Not Muslim,A lot of confidence
India,118019,Not Muslim,Some confidence
India,118020,Not Muslim,A lot of confidence
India,118021,Not Muslim,Some confidence
India,118022,Not Muslim,Some confidence
India,118023,Not Muslim,A lot of confidence
India,118024,Not Muslim,A lot of confidence
India,118025,Muslim,A lot of confidence
India,118026,Not Muslim,A lot of confidence
India,118027,Not Muslim,A lot of confidence
India,118028,Not Muslim,Some confidence
India,118029,Not Muslim,Some confidence
India,118030,Not Muslim,Some confidence
India,118031,Not Muslim,Some confidence
India,118032,Not Muslim,A lot of confidence
India,118033,Not Muslim,A lot of confidence
India,118034,Not Muslim,A lot of confidence
India,118035,Not Muslim,A lot of confidence
India,118036,Not Muslim,A lot of confidence
India,118037,Not Muslim,A lot of confidence
India,118038,Not Muslim,Don't know
India,118039,Muslim,Don't know
India,118040,Not Muslim,Don't know
India,118041,Not Muslim,Don't know
India,118042,Not Muslim,A lot of confidence
India,118043,Not Muslim,Some confidence
India,118044,Not Muslim,A lot of confidence
India,118045,Not Muslim,Don't know
India,118046,Not Muslim,Some confidence
India,118047,Not Muslim,Don't know
India,118048,Not Muslim,Some confidence
India,118049,Not Muslim,Not too much confidence
India,118050,Not Muslim,Some confidence
India,118051,Not Muslim,Some confidence
India,118052,Not Muslim,A lot of confidence
India,118053,Not Muslim,A lot of confidence
India,118054,Not Muslim,A lot of confidence
India,118055,Not Muslim,Some confidence
India,118056,Not Muslim,Some confidence
India,118057,Not Muslim,A lot of confidence
India,118058,Not Muslim,Some confidence
India,118059,Not Muslim,Some confidence
India,118060,Not Muslim,Some confidence
India,118061,Not Muslim,Some confidence
India,118062,Not Muslim,Some confidence
India,118063,Not Muslim,Some confidence
India,118064,Not Muslim,Not too much confidence
India,118065,Not Muslim,No confidence at all
India,118066,Not Muslim,Some confidence
India,118067,Not Muslim,Don't know
India,118068,Not Muslim,A lot of confidence
India,118069,Not Muslim,Some confidence
India,118070,Not Muslim,Some confidence
India,118071,Not Muslim,A lot of confidence
India,118072,Not Muslim,Some confidence
India,118073,Not Muslim,Some confidence
India,118074,Not Muslim,Some confidence
India,118075,Not Muslim,Some confidence
India,118076,Not Muslim,A lot of confidence
India,118077,Muslim,A lot of confidence
India,118078,Not Muslim,Some confidence
India,118079,Not Muslim,Some confidence
India,118080,Not Muslim,Some confidence
India,118081,Not Muslim,Some confidence
India,118082,Not Muslim,Some confidence
India,118083,Not Muslim,Some confidence
India,118084,Not Muslim,Don't know
India,118085,Not Muslim,Some confidence
India,118086,Not Muslim,Some confidence
India,118087,Not Muslim,Some confidence
India,118088,Not Muslim,Some confidence
India,118089,Not Muslim,Some confidence
India,118090,Not Muslim,Some confidence
India,118091,Not Muslim,Some confidence
India,118092,Not Muslim,A lot of confidence
India,118093,Not Muslim,A lot of confidence
India,118094,Not Muslim,Some confidence
India,118095,Not Muslim,Some confidence
India,118096,Not Muslim,Some confidence
India,118097,Not Muslim,Some confidence
India,118098,Not Muslim,A lot of confidence
India,118099,Not Muslim,A lot of confidence
India,118100,Not Muslim,A lot of confidence
India,118101,Not Muslim,A lot of confidence
India,118102,Not Muslim,A lot of confidence
India,118103,Not Muslim,Some confidence
India,118104,Not Muslim,A lot of confidence
India,118105,Not Muslim,A lot of confidence
India,118106,Not Muslim,Don't know
India,118107,Not Muslim,A lot of confidence
India,118108,Not Muslim,Don't know
India,118109,Muslim,Some confidence
India,118110,Not Muslim,Some confidence
India,118111,Muslim,Some confidence
India,118112,Not Muslim,A lot of confidence
India,118113,Not Muslim,Some confidence
India,118114,Muslim,A lot of confidence
India,118115,Muslim,Some confidence
India,118116,Not Muslim,A lot of confidence
India,118117,Not Muslim,Some confidence
India,118118,Not Muslim,Some confidence
India,118119,Not Muslim,Some confidence
India,118120,Muslim,No confidence at all
India,118121,Not Muslim,Refused
India,118122,Not Muslim,A lot of confidence
India,118123,Not Muslim,Some confidence
India,118124,Not Muslim,Refused
India,118125,Not Muslim,Some confidence
India,118126,Not Muslim,Refused
India,118127,Not Muslim,Don't know
India,118128,Not Muslim,Don't know
India,118129,Not Muslim,A lot of confidence
India,118130,Not Muslim,A lot of confidence
India,118131,Not Muslim,A lot of confidence
India,118132,Muslim,Some confidence
India,118133,Not Muslim,A lot of confidence
India,118134,Not Muslim,A lot of confidence
India,118135,Not Muslim,A lot of confidence
India,118136,Not Muslim,A lot of confidence
India,118137,Not Muslim,A lot of confidence
India,118138,Not Muslim,A lot of confidence
India,118139,Muslim,A lot of confidence
India,118140,Not Muslim,A lot of confidence
India,118141,Not Muslim,A lot of confidence
India,118142,Not Muslim,A lot of confidence
India,118143,Not Muslim,A lot of confidence
India,118144,Muslim,A lot of confidence
India,118145,Not Muslim,A lot of confidence
India,118146,Not Muslim,A lot of confidence
India,118147,Not Muslim,A lot of confidence
India,118148,Not Muslim,Refused
India,118149,Not Muslim,Some confidence
India,118150,Not Muslim,A lot of confidence
India,118151,Not Muslim,Don't know
India,118152,Not Muslim,Don't know
India,118153,Not Muslim,Some confidence
India,118154,Not Muslim,Some confidence
India,118155,Not Muslim,Some confidence
India,118156,Not Muslim,Some confidence
India,118157,Not Muslim,A lot of confidence
India,118158,Not Muslim,Some confidence
India,118159,Not Muslim,A lot of confidence
India,118160,Not Muslim,Some confidence
India,118161,Not Muslim,Don't know
India,118162,Not Muslim,Some confidence
India,118163,Not Muslim,Some confidence
India,118164,Muslim,A lot of confidence
India,118165,Muslim,Some confidence
India,118166,Not Muslim,A lot of confidence
India,118167,Not Muslim,A lot of confidence
India,118168,Not Muslim,A lot of confidence
India,118169,Muslim,Some confidence
India,118170,Muslim,Not too much confidence
India,118171,Not Muslim,Some confidence
India,118172,Not Muslim,Not too much confidence
India,118173,Not Muslim,A lot of confidence
India,118174,Not Muslim,Some confidence
India,118175,Not Muslim,Don't know
India,118176,Not Muslim,Some confidence
India,118177,Not Muslim,A lot of confidence
India,118178,Not Muslim,A lot of confidence
India,118179,Not Muslim,Not too much confidence
India,118180,Not Muslim,A lot of confidence
India,118181,Not Muslim,A lot of confidence
India,118182,Not Muslim,A lot of confidence
India,118183,Not Muslim,A lot of confidence
India,118184,Not Muslim,Not too much confidence
India,118185,Not Muslim,Some confidence
India,118186,Not Muslim,Some confidence
India,118187,Not Muslim,Some confidence
India,118188,Not Muslim,Don't know
India,118189,Not Muslim,Some confidence
India,118190,Not Muslim,A lot of confidence
India,118191,Muslim,Some confidence
India,118192,Not Muslim,Some confidence
India,118193,Not Muslim,Some confidence
India,118194,Not Muslim,Don't know
India,118195,Not Muslim,A lot of confidence
India,118196,Not Muslim,A lot of confidence
India,118197,Not Muslim,A lot of confidence
India,118198,Not Muslim,Some confidence
India,118199,Not Muslim,Some confidence
India,118200,Not Muslim,Don't know
India,118201,Not Muslim,Some confidence
India,118202,Not Muslim,Some confidence
India,118203,Not Muslim,Some confidence
India,118204,Not Muslim,Some confidence
India,118205,Not Muslim,Don't know
India,118206,Not Muslim,Some confidence
India,118207,Not Muslim,Some confidence
India,118208,Not Muslim,Some confidence
India,118209,Not Muslim,Some confidence
India,118210,Not Muslim,Some confidence
India,118211,Not Muslim,Some confidence
India,118212,Not Muslim,Don't know
India,118213,Not Muslim,Don't know
India,118214,Not Muslim,A lot of confidence
India,118215,Not Muslim,A lot of confidence
India,118216,Not Muslim,Some confidence
India,118217,Not Muslim,Some confidence
India,118218,Not Muslim,Don't know
India,118219,Not Muslim,Some confidence
India,118220,Not Muslim,A lot of confidence
India,118221,Not Muslim,Don't know
India,118222,Not Muslim,Some confidence
India,118223,Not Muslim,Don't know
India,118224,Not Muslim,Some confidence
India,118225,Not Muslim,A lot of confidence
India,118226,Not Muslim,Don't know
India,118227,Not Muslim,Some confidence
India,118228,Not Muslim,A lot of confidence
India,118229,Not Muslim,Some confidence
India,118230,Not Muslim,No confidence at all
India,118231,Not Muslim,A lot of confidence
India,118232,Not Muslim,Some confidence
India,118233,Not Muslim,Some confidence
India,118234,Not Muslim,Some confidence
India,118235,Not Muslim,Don't know
India,118236,Not Muslim,Don't know
India,118237,Not Muslim,Some confidence
India,118238,Not Muslim,A lot of confidence
India,118239,Not Muslim,A lot of confidence
India,118240,Not Muslim,A lot of confidence
India,118241,Not Muslim,Some confidence
India,118242,Not Muslim,Some confidence
India,118243,Not Muslim,Some confidence
India,118244,Not Muslim,Some confidence
India,118245,Not Muslim,Some confidence
India,118246,Not Muslim,A lot of confidence
India,118247,Not Muslim,A lot of confidence
India,118248,Not Muslim,A lot of confidence
India,118249,Not Muslim,A lot of confidence
India,118250,Not Muslim,A lot of confidence
India,118251,Not Muslim,No confidence at all
India,118252,Not Muslim,A lot of confidence
India,118253,Not Muslim,A lot of confidence
India,118254,Not Muslim,A lot of confidence
India,118255,Not Muslim,A lot of confidence
India,118256,Not Muslim,A lot of confidence
India,118257,Not Muslim,Some confidence
India,118258,Not Muslim,A lot of confidence
India,118259,Not Muslim,A lot of confidence
India,118260,Not Muslim,A lot of confidence
India,118261,Not Muslim,Some confidence
India,118262,Not Muslim,Not too much confidence
India,118263,Not Muslim,No confidence at all
India,118264,Not Muslim,Some confidence
India,118265,Not Muslim,Some confidence
India,118266,Not Muslim,Some confidence
India,118267,Not Muslim,Some confidence
India,118268,Not Muslim,A lot of confidence
India,118269,Not Muslim,Some confidence
India,118270,Not Muslim,A lot of confidence
India,118271,Not Muslim,A lot of confidence
India,118272,Not Muslim,A lot of confidence
India,118273,Not Muslim,Don't know
India,118274,Not Muslim,A lot of confidence
India,118275,Not Muslim,Some confidence
India,118276,Not Muslim,Don't know
India,118277,Not Muslim,Not too much confidence
India,118278,Not Muslim,Not too much confidence
India,118279,Not Muslim,A lot of confidence
India,118280,Not Muslim,A lot of confidence
India,118281,Not Muslim,Some confidence
India,118282,Not Muslim,A lot of confidence
India,118283,Not Muslim,Not too much confidence
India,118284,Muslim,A lot of confidence
India,118285,Not Muslim,Not too much confidence
India,118286,Not Muslim,A lot of confidence
India,118287,Not Muslim,Some confidence
India,118288,Not Muslim,A lot of confidence
India,118289,Not Muslim,No confidence at all
India,118290,Not Muslim,Some confidence
India,118291,Not Muslim,Don't know
India,118292,Not Muslim,Some confidence
India,118293,Not Muslim,Not too much confidence
India,118294,Not Muslim,Some confidence
India,118295,Not Muslim,A lot of confidence
India,118296,Not Muslim,Some confidence
India,118297,Not Muslim,A lot of confidence
India,118298,Not Muslim,A lot of confidence
India,118299,Not Muslim,A lot of confidence
India,118300,Not Muslim,A lot of confidence
India,118301,Not Muslim,Some confidence
India,118302,Not Muslim,A lot of confidence
India,118303,Not Muslim,A lot of confidence
India,118304,Not Muslim,A lot of confidence
India,118305,Not Muslim,A lot of confidence
India,118306,Not Muslim,A lot of confidence
India,118307,Not Muslim,A lot of confidence
India,118308,Not Muslim,No confidence at all
India,118309,Not Muslim,Some confidence
India,118310,Not Muslim,A lot of confidence
India,118311,Not Muslim,Some confidence
India,118312,Not Muslim,Not too much confidence
India,118313,Not Muslim,Not too much confidence
India,118314,Not Muslim,Not too much confidence
India,118315,Not Muslim,Not too much confidence
India,118316,Not Muslim,Not too much confidence
India,118317,Not Muslim,A lot of confidence
India,118318,Not Muslim,A lot of confidence
India,118319,Not Muslim,A lot of confidence
India,118320,Not Muslim,A lot of confidence
India,118321,Not Muslim,A lot of confidence
India,118322,Not Muslim,Don't know
India,118323,Not Muslim,Don't know
India,118324,Muslim,Don't know
India,118325,Not Muslim,Some confidence
India,118326,Not Muslim,Some confidence
India,118327,Not Muslim,Don't know
India,118328,Not Muslim,Don't know
India,118329,Not Muslim,A lot of confidence
India,118330,Not Muslim,Some confidence
India,118331,Not Muslim,Don't know
India,118332,Not Muslim,A lot of confidence
India,118333,Not Muslim,A lot of confidence
India,118334,Not Muslim,Don't know
India,118335,Not Muslim,Some confidence
India,118336,Not Muslim,Not too much confidence
India,118337,Not Muslim,Don't know
India,118338,Not Muslim,Not too much confidence
India,118339,Not Muslim,Some confidence
